date,data,cols
2015-09-25 00:00:00,9021,gasoline
2015-09-18 00:00:00,9215,gasoline
2015-09-11 00:00:00,8983,gasoline
2015-09-04 00:00:00,9017,gasoline
2015-08-28 00:00:00,9438,gasoline
2015-08-21 00:00:00,9189,gasoline
2015-08-14 00:00:00,9705,gasoline
2015-08-07 00:00:00,9686,gasoline
2015-07-31 00:00:00,9687,gasoline
2015-07-24 00:00:00,9339,gasoline
2015-07-17 00:00:00,9749,gasoline
2015-07-10 00:00:00,9404,gasoline
2015-07-03 00:00:00,9532,gasoline
2015-06-26 00:00:00,9731,gasoline
2015-06-19 00:00:00,9655,gasoline
2015-06-12 00:00:00,9176,gasoline
2015-06-05 00:00:00,9600,gasoline
2015-05-29 00:00:00,8978,gasoline
2015-05-22 00:00:00,9734,gasoline
2015-05-15 00:00:00,9261,gasoline
2015-05-08 00:00:00,9201,gasoline
2015-05-01 00:00:00,8785,gasoline
2015-04-24 00:00:00,8920,gasoline
2015-04-17 00:00:00,9185,gasoline
2015-04-10 00:00:00,8914,gasoline
2015-04-03 00:00:00,8610,gasoline
2015-03-27 00:00:00,9435,gasoline
2015-03-20 00:00:00,8619,gasoline
2015-03-13 00:00:00,9260,gasoline
2015-03-06 00:00:00,8515,gasoline
2015-02-27 00:00:00,8630,gasoline
2015-02-20 00:00:00,8915,gasoline
2015-02-13 00:00:00,8809,gasoline
2015-02-06 00:00:00,8282,gasoline
2015-01-30 00:00:00,8442,gasoline
2015-01-23 00:00:00,9022,gasoline
2015-01-16 00:00:00,8851,gasoline
2015-01-09 00:00:00,8875,gasoline
2015-01-02 00:00:00,8809,gasoline
2014-12-26 00:00:00,9614,gasoline
2014-12-19 00:00:00,9518,gasoline
2014-12-12 00:00:00,9373,gasoline
2014-12-05 00:00:00,8549,gasoline
2014-11-28 00:00:00,9425,gasoline
2014-11-21 00:00:00,9254,gasoline
2014-11-14 00:00:00,9194,gasoline
2014-11-07 00:00:00,9005,gasoline
2014-10-31 00:00:00,9162,gasoline
2014-10-24 00:00:00,8867,gasoline
2014-10-17 00:00:00,8836,gasoline
2014-10-10 00:00:00,9043,gasoline
2014-10-03 00:00:00,8645,gasoline
2014-09-26 00:00:00,8660,gasoline
2014-09-19 00:00:00,8781,gasoline
2014-09-12 00:00:00,8707,gasoline
2014-09-05 00:00:00,8611,gasoline
2014-08-29 00:00:00,9480,gasoline
2014-08-22 00:00:00,9100,gasoline
2014-08-15 00:00:00,8775,gasoline
2014-08-08 00:00:00,8922,gasoline
2014-08-01 00:00:00,9359,gasoline
2014-07-25 00:00:00,9006,gasoline
2014-07-18 00:00:00,8792,gasoline
2014-07-11 00:00:00,9057,gasoline
2014-07-04 00:00:00,8935,gasoline
2014-06-27 00:00:00,9168,gasoline
2014-06-20 00:00:00,8813,gasoline
2014-06-13 00:00:00,9258,gasoline
2014-06-06 00:00:00,8624,gasoline
2014-05-30 00:00:00,9104,gasoline
2014-05-23 00:00:00,9310,gasoline
2014-05-16 00:00:00,9174,gasoline
2014-05-09 00:00:00,9191,gasoline
2014-05-02 00:00:00,8719,gasoline
2014-04-25 00:00:00,8693,gasoline
2014-04-18 00:00:00,8430,gasoline
2014-04-11 00:00:00,8616,gasoline
2014-04-04 00:00:00,8996,gasoline
2014-03-28 00:00:00,8713,gasoline
2014-03-21 00:00:00,9002,gasoline
2014-03-14 00:00:00,8512,gasoline
2014-03-07 00:00:00,8949,gasoline
2014-02-28 00:00:00,8411,gasoline
2014-02-21 00:00:00,8535,gasoline
2014-02-14 00:00:00,8030,gasoline
2014-02-07 00:00:00,8325,gasoline
2014-01-31 00:00:00,8452,gasoline
2014-01-24 00:00:00,8584,gasoline
2014-01-17 00:00:00,8059,gasoline
2014-01-10 00:00:00,8021,gasoline
2014-01-03 00:00:00,8274,gasoline
2013-12-27 00:00:00,8893,gasoline
2013-12-20 00:00:00,9176,gasoline
2013-12-13 00:00:00,9016,gasoline
2013-12-06 00:00:00,8348,gasoline
2013-11-29 00:00:00,8873,gasoline
2013-11-22 00:00:00,8909,gasoline
2013-11-15 00:00:00,8924,gasoline
2013-11-08 00:00:00,9032,gasoline
2013-11-01 00:00:00,9292,gasoline
2013-10-25 00:00:00,9054,gasoline
2013-10-18 00:00:00,8797,gasoline
2013-10-11 00:00:00,9077,gasoline
2013-10-04 00:00:00,8846,gasoline
2013-09-27 00:00:00,8527,gasoline
2013-09-20 00:00:00,8846,gasoline
2013-09-13 00:00:00,9028,gasoline
2013-09-06 00:00:00,8605,gasoline
2013-08-30 00:00:00,9094,gasoline
2013-08-23 00:00:00,9031,gasoline
2013-08-16 00:00:00,9200,gasoline
2013-08-09 00:00:00,9190,gasoline
2013-08-02 00:00:00,9246,gasoline
2013-07-26 00:00:00,9147,gasoline
2013-07-19 00:00:00,8982,gasoline
2013-07-12 00:00:00,8729,gasoline
2013-07-05 00:00:00,9299,gasoline
2013-06-28 00:00:00,9294,gasoline
2013-06-21 00:00:00,8894,gasoline
2013-06-14 00:00:00,8840,gasoline
2013-06-07 00:00:00,8648,gasoline
2013-05-31 00:00:00,8822,gasoline
2013-05-24 00:00:00,8956,gasoline
2013-05-17 00:00:00,8790,gasoline
2013-05-10 00:00:00,8341,gasoline
2013-05-03 00:00:00,8445,gasoline
2013-04-26 00:00:00,8415,gasoline
2013-04-19 00:00:00,8750,gasoline
2013-04-12 00:00:00,8383,gasoline
2013-04-05 00:00:00,8477,gasoline
2013-03-29 00:00:00,8523,gasoline
2013-03-22 00:00:00,8399,gasoline
2013-03-15 00:00:00,8324,gasoline
2013-03-08 00:00:00,8627,gasoline
2013-03-01 00:00:00,8364,gasoline
2013-02-22 00:00:00,8597,gasoline
2013-02-15 00:00:00,8437,gasoline
2013-02-08 00:00:00,8404,gasoline
2013-02-01 00:00:00,8415,gasoline
2013-01-25 00:00:00,8501,gasoline
2013-01-18 00:00:00,8431,gasoline
2013-01-11 00:00:00,8320,gasoline
2013-01-04 00:00:00,8010,gasoline
2012-12-28 00:00:00,8518,gasoline
2012-12-21 00:00:00,8608,gasoline
2012-12-14 00:00:00,8618,gasoline
2012-12-07 00:00:00,8488,gasoline
2012-11-30 00:00:00,8354,gasoline
2012-11-23 00:00:00,8427,gasoline
2012-11-16 00:00:00,8898,gasoline
2012-11-09 00:00:00,8908,gasoline
2012-11-02 00:00:00,8307,gasoline
2012-10-26 00:00:00,8844,gasoline
2012-10-19 00:00:00,8493,gasoline
2012-10-12 00:00:00,8729,gasoline
2012-10-05 00:00:00,8587,gasoline
2012-09-28 00:00:00,8633,gasoline
2012-09-21 00:00:00,8770,gasoline
2012-09-14 00:00:00,8632,gasoline
2012-09-07 00:00:00,8695,gasoline
2012-08-31 00:00:00,9177,gasoline
2012-08-24 00:00:00,9064,gasoline
2012-08-17 00:00:00,9081,gasoline
2012-08-10 00:00:00,9308,gasoline
2012-08-03 00:00:00,8839,gasoline
2012-07-27 00:00:00,8820,gasoline
2012-07-20 00:00:00,8660,gasoline
2012-07-13 00:00:00,8628,gasoline
2012-07-06 00:00:00,8917,gasoline
2012-06-29 00:00:00,9001,gasoline
2012-06-22 00:00:00,8846,gasoline
2012-06-15 00:00:00,8693,gasoline
2012-06-08 00:00:00,9130,gasoline
2012-06-01 00:00:00,8648,gasoline
2012-05-25 00:00:00,8931,gasoline
2012-05-18 00:00:00,8633,gasoline
2012-05-11 00:00:00,8971,gasoline
2012-05-04 00:00:00,8864,gasoline
2012-04-27 00:00:00,8692,gasoline
2012-04-20 00:00:00,8496,gasoline
2012-04-13 00:00:00,8775,gasoline
2012-04-06 00:00:00,8681,gasoline
2012-03-30 00:00:00,8783,gasoline
2012-03-23 00:00:00,8710,gasoline
2012-03-16 00:00:00,8379,gasoline
2012-03-09 00:00:00,8415,gasoline
2012-03-02 00:00:00,8262,gasoline
2012-02-24 00:00:00,8363,gasoline
2012-02-17 00:00:00,8628,gasoline
2012-02-10 00:00:00,8167,gasoline
2012-02-03 00:00:00,8039,gasoline
2012-01-27 00:00:00,8018,gasoline
2012-01-20 00:00:00,8098,gasoline
2012-01-13 00:00:00,7996,gasoline
2012-01-06 00:00:00,8179,gasoline
2011-12-30 00:00:00,8556,gasoline
2011-12-23 00:00:00,8923,gasoline
2011-12-16 00:00:00,8879,gasoline
2011-12-09 00:00:00,8666,gasoline
2011-12-02 00:00:00,8574,gasoline
2011-11-25 00:00:00,8769,gasoline
2011-11-18 00:00:00,8592,gasoline
2011-11-11 00:00:00,8625,gasoline
2011-11-04 00:00:00,8671,gasoline
2011-10-28 00:00:00,8518,gasoline
2011-10-21 00:00:00,8501,gasoline
2011-10-14 00:00:00,8598,gasoline
2011-10-07 00:00:00,9010,gasoline
2011-09-30 00:00:00,8959,gasoline
2011-09-23 00:00:00,8964,gasoline
2011-09-16 00:00:00,8858,gasoline
2011-09-09 00:00:00,8848,gasoline
2011-09-02 00:00:00,8956,gasoline
2011-08-26 00:00:00,9229,gasoline
2011-08-19 00:00:00,9009,gasoline
2011-08-12 00:00:00,9195,gasoline
2011-08-05 00:00:00,9244,gasoline
2011-07-29 00:00:00,9215,gasoline
2011-07-22 00:00:00,8999,gasoline
2011-07-15 00:00:00,9028,gasoline
2011-07-08 00:00:00,9016,gasoline
2011-07-01 00:00:00,9309,gasoline
2011-06-24 00:00:00,9261,gasoline
2011-06-17 00:00:00,9319,gasoline
2011-06-10 00:00:00,9370,gasoline
2011-06-03 00:00:00,9163,gasoline
2011-05-27 00:00:00,9431,gasoline
2011-05-20 00:00:00,9025,gasoline
2011-05-13 00:00:00,9048,gasoline
2011-05-06 00:00:00,8826,gasoline
2011-04-29 00:00:00,8943,gasoline
2011-04-22 00:00:00,9148,gasoline
2011-04-15 00:00:00,9062,gasoline
2011-04-08 00:00:00,9181,gasoline
2011-04-01 00:00:00,8853,gasoline
2011-03-25 00:00:00,8866,gasoline
2011-03-18 00:00:00,9074,gasoline
2011-03-11 00:00:00,8830,gasoline
2011-03-04 00:00:00,9192,gasoline
2011-02-25 00:00:00,9162,gasoline
2011-02-18 00:00:00,9101,gasoline
2011-02-11 00:00:00,8810,gasoline
2011-02-04 00:00:00,8524,gasoline
2011-01-28 00:00:00,8549,gasoline
2011-01-21 00:00:00,8632,gasoline
2011-01-14 00:00:00,8775,gasoline
2011-01-07 00:00:00,8819,gasoline
2010-12-31 00:00:00,8853,gasoline
2010-12-24 00:00:00,9399,gasoline
2010-12-17 00:00:00,9213,gasoline
2010-12-10 00:00:00,9349,gasoline
2010-12-03 00:00:00,9171,gasoline
2010-11-26 00:00:00,8867,gasoline
2010-11-19 00:00:00,8829,gasoline
2010-11-12 00:00:00,8952,gasoline
2010-11-05 00:00:00,9056,gasoline
2010-10-29 00:00:00,9015,gasoline
2010-10-22 00:00:00,9358,gasoline
2010-10-15 00:00:00,8891,gasoline
2010-10-08 00:00:00,8812,gasoline
2010-10-01 00:00:00,8989,gasoline
2010-09-24 00:00:00,9383,gasoline
2010-09-17 00:00:00,8847,gasoline
2010-09-10 00:00:00,9019,gasoline
2010-09-03 00:00:00,9263,gasoline
2010-08-27 00:00:00,9386,gasoline
2010-08-20 00:00:00,9375,gasoline
2010-08-13 00:00:00,9459,gasoline
2010-08-06 00:00:00,9236,gasoline
2010-07-30 00:00:00,9477,gasoline
2010-07-23 00:00:00,9632,gasoline
2010-07-16 00:00:00,9435,gasoline
2010-07-09 00:00:00,9080,gasoline
2010-07-02 00:00:00,9449,gasoline
2010-06-25 00:00:00,9462,gasoline
2010-06-18 00:00:00,9241,gasoline
2010-06-11 00:00:00,9338,gasoline
2010-06-04 00:00:00,9194,gasoline
2010-05-28 00:00:00,9174,gasoline
2010-05-21 00:00:00,9099,gasoline
2010-05-14 00:00:00,9092,gasoline
2010-05-07 00:00:00,9140,gasoline
2010-04-30 00:00:00,9282,gasoline
2010-04-23 00:00:00,9290,gasoline
2010-04-16 00:00:00,9152,gasoline
2010-04-09 00:00:00,9325,gasoline
2010-04-02 00:00:00,9076,gasoline
2010-03-26 00:00:00,9060,gasoline
2010-03-19 00:00:00,9087,gasoline
2010-03-12 00:00:00,8849,gasoline
2010-03-05 00:00:00,8992,gasoline
2010-02-26 00:00:00,8882,gasoline
2010-02-19 00:00:00,9064,gasoline
2010-02-12 00:00:00,8521,gasoline
2010-02-05 00:00:00,8766,gasoline
2010-01-29 00:00:00,8613,gasoline
2010-01-22 00:00:00,8619,gasoline
2010-01-15 00:00:00,8602,gasoline
2010-01-08 00:00:00,8740,gasoline
2010-01-01 00:00:00,8741,gasoline
2009-12-25 00:00:00,9074,gasoline
2009-12-18 00:00:00,9045,gasoline
2009-12-11 00:00:00,8963,gasoline
2009-12-04 00:00:00,9012,gasoline
2009-11-27 00:00:00,8943,gasoline
2009-11-20 00:00:00,9092,gasoline
2009-11-13 00:00:00,9015,gasoline
2009-11-06 00:00:00,8844,gasoline
2009-10-30 00:00:00,9015,gasoline
2009-10-23 00:00:00,8858,gasoline
2009-10-16 00:00:00,8950,gasoline
2009-10-09 00:00:00,9256,gasoline
2009-10-02 00:00:00,9269,gasoline
2009-09-25 00:00:00,9126,gasoline
2009-09-18 00:00:00,8790,gasoline
2009-09-11 00:00:00,9001,gasoline
2009-09-04 00:00:00,9283,gasoline
2009-08-28 00:00:00,9478,gasoline
2009-08-21 00:00:00,9105,gasoline
2009-08-14 00:00:00,9205,gasoline
2009-08-07 00:00:00,8951,gasoline
2009-07-31 00:00:00,9199,gasoline
2009-07-24 00:00:00,9171,gasoline
2009-07-17 00:00:00,9255,gasoline
2009-07-10 00:00:00,9163,gasoline
2009-07-03 00:00:00,9229,gasoline
2009-06-26 00:00:00,9053,gasoline
2009-06-19 00:00:00,9129,gasoline
2009-06-12 00:00:00,9354,gasoline
2009-06-05 00:00:00,9141,gasoline
2009-05-29 00:00:00,9020,gasoline
2009-05-22 00:00:00,9538,gasoline
2009-05-15 00:00:00,9232,gasoline
2009-05-08 00:00:00,8911,gasoline
2009-05-01 00:00:00,8923,gasoline
2009-04-24 00:00:00,9151,gasoline
2009-04-17 00:00:00,9136,gasoline
2009-04-10 00:00:00,8944,gasoline
2009-04-03 00:00:00,9024,gasoline
2009-03-27 00:00:00,9125,gasoline
2009-03-20 00:00:00,9100,gasoline
2009-03-13 00:00:00,8955,gasoline
2009-03-06 00:00:00,8972,gasoline
2009-02-27 00:00:00,9204,gasoline
2009-02-20 00:00:00,9010,gasoline
2009-02-13 00:00:00,8908,gasoline
2009-02-06 00:00:00,9006,gasoline
2009-01-30 00:00:00,9015,gasoline
2009-01-23 00:00:00,8650,gasoline
2009-01-16 00:00:00,8641,gasoline
2009-01-09 00:00:00,8758,gasoline
2009-01-02 00:00:00,8990,gasoline
2008-12-26 00:00:00,9106,gasoline
2008-12-19 00:00:00,8867,gasoline
2008-12-12 00:00:00,9175,gasoline
2008-12-05 00:00:00,9015,gasoline
2008-11-28 00:00:00,8933,gasoline
2008-11-21 00:00:00,8844,gasoline
2008-11-14 00:00:00,8962,gasoline
2008-11-07 00:00:00,9002,gasoline
2008-10-31 00:00:00,9095,gasoline
2008-10-24 00:00:00,9057,gasoline
2008-10-17 00:00:00,9065,gasoline
2008-10-10 00:00:00,8894,gasoline
2008-10-03 00:00:00,8691,gasoline
2008-09-26 00:00:00,8730,gasoline
2008-09-19 00:00:00,8741,gasoline
2008-09-12 00:00:00,8907,gasoline
2008-09-05 00:00:00,9090,gasoline
2008-08-29 00:00:00,9424,gasoline
2008-08-22 00:00:00,9411,gasoline
2008-08-15 00:00:00,9423,gasoline
2008-08-08 00:00:00,9446,gasoline
2008-08-01 00:00:00,9484,gasoline
