date,data,cols
1990-03-01 00:00:00,261,TAS - vfr - noncity
1990-03-01 00:00:00,72753,Total
1990-03-01 00:00:00,20582,VFR
1990-03-01 00:00:00,11261,VIC
1990-03-01 00:00:00,1944,VIC - bus
1990-03-01 00:00:00,1153,VIC - bus - city
1990-03-01 00:00:00,791,VIC - bus - noncity
1990-03-01 00:00:00,5060,VIC - hol
1990-03-01 00:00:00,1488,VIC - hol - city
1990-03-01 00:00:00,3572,VIC - hol - noncity
1990-03-01 00:00:00,446,VIC - oth
1990-03-01 00:00:00,128,VIC - oth - city
1990-03-01 00:00:00,318,VIC - oth - noncity
1990-03-01 00:00:00,3811,VIC - vfr
1990-03-01 00:00:00,1882,VIC - vfr - city
1990-03-01 00:00:00,1929,VIC - vfr - noncity
1990-03-01 00:00:00,8191,WA
1990-03-01 00:00:00,1560,WA - bus
1990-03-01 00:00:00,440,WA - bus - city
1990-03-01 00:00:00,1120,WA - bus - noncity
1990-03-01 00:00:00,3398,WA - hol
1990-03-01 00:00:00,1101,WA - hol - city
1990-03-01 00:00:00,2297,WA - hol - noncity
1990-03-01 00:00:00,1546,WA - oth
1990-03-01 00:00:00,380,WA - oth - city
1990-03-01 00:00:00,1166,WA - oth - noncity
1990-03-01 00:00:00,1687,WA - vfr
1990-03-01 00:00:00,953,WA - vfr - city
1990-03-01 00:00:00,734,WA - vfr - noncity
1990-04-01 00:00:00,11478,Bus
1990-04-01 00:00:00,31813,Hol
1990-04-01 00:00:00,24326,NSW
1990-04-01 00:00:00,3463,NSW - bus
1990-04-01 00:00:00,1500,NSW - bus - city
1990-04-01 00:00:00,1963,NSW - bus - noncity
1990-04-01 00:00:00,10658,NSW - hol
1990-04-01 00:00:00,1520,NSW - hol - city
1990-04-01 00:00:00,9138,NSW - hol - noncity
1990-04-01 00:00:00,1902,NSW - oth
1990-04-01 00:00:00,745,NSW - oth - city
1990-04-01 00:00:00,1157,NSW - oth - noncity
1990-04-01 00:00:00,8303,NSW - vfr
1990-04-01 00:00:00,2918,NSW - vfr - city
1990-04-01 00:00:00,5385,NSW - vfr - noncity
1990-04-01 00:00:00,1904,NT
1990-04-01 00:00:00,403,NT - bus
1990-04-01 00:00:00,243,NT - bus - city
1990-04-01 00:00:00,160,NT - bus - noncity
1990-04-01 00:00:00,414,NT - hol
1990-04-01 00:00:00,164,NT - hol - city
1990-04-01 00:00:00,250,NT - hol - noncity
1990-04-01 00:00:00,625,NT - oth
1990-04-01 00:00:00,172,NT - oth - city
1990-04-01 00:00:00,453,NT - oth - noncity
1990-04-01 00:00:00,462,NT - vfr
1990-04-01 00:00:00,244,NT - vfr - city
1990-04-01 00:00:00,218,NT - vfr - noncity
1990-04-01 00:00:00,5976,Oth
1990-04-01 00:00:00,16179,QLD
1990-04-01 00:00:00,2880,QLD - bus
1990-04-01 00:00:00,1128,QLD - bus - city
1990-04-01 00:00:00,1752,QLD - bus - noncity
1990-04-01 00:00:00,8109,QLD - hol
1990-04-01 00:00:00,3328,QLD - hol - city
1990-04-01 00:00:00,4781,QLD - hol - noncity
1990-04-01 00:00:00,749,QLD - oth
1990-04-01 00:00:00,214,QLD - oth - city
1990-04-01 00:00:00,535,QLD - oth - noncity
1990-04-01 00:00:00,4441,QLD - vfr
1990-04-01 00:00:00,2097,QLD - vfr - city
1990-04-01 00:00:00,2344,QLD - vfr - noncity
1990-04-01 00:00:00,4823,SA
1990-04-01 00:00:00,890,SA - bus
1990-04-01 00:00:00,255,SA - bus - city
1990-04-01 00:00:00,635,SA - bus - noncity
1990-04-01 00:00:00,2270,SA - hol
1990-04-01 00:00:00,571,SA - hol - city
1990-04-01 00:00:00,1699,SA - hol - noncity
1990-04-01 00:00:00,454,SA - oth
1990-04-01 00:00:00,194,SA - oth - city
1990-04-01 00:00:00,260,SA - oth - noncity
1990-04-01 00:00:00,1209,SA - vfr
1990-04-01 00:00:00,568,SA - vfr - city
1990-04-01 00:00:00,641,SA - vfr - noncity
1990-04-01 00:00:00,2103,TAS
1990-04-01 00:00:00,298,TAS - bus
1990-04-01 00:00:00,70,TAS - bus - city
1990-04-01 00:00:00,228,TAS - bus - noncity
1990-04-01 00:00:00,1320,TAS - hol
1990-04-01 00:00:00,371,TAS - hol - city
1990-04-01 00:00:00,949,TAS - hol - noncity
1990-04-01 00:00:00,91,TAS - oth
1990-04-01 00:00:00,48,TAS - oth - city
1990-04-01 00:00:00,43,TAS - oth - noncity
1990-04-01 00:00:00,394,TAS - vfr
1990-04-01 00:00:00,137,TAS - vfr - city
1990-04-01 00:00:00,257,TAS - vfr - noncity
1990-04-01 00:00:00,70880,Total
1990-04-01 00:00:00,21613,VFR
1990-04-01 00:00:00,12930,VIC
1990-04-01 00:00:00,1753,VIC - bus
1990-04-01 00:00:00,1245,VIC - bus - city
1990-04-01 00:00:00,508,VIC - bus - noncity
1990-04-01 00:00:00,5481,VIC - hol
1990-04-01 00:00:00,1906,VIC - hol - city
1990-04-01 00:00:00,3575,VIC - hol - noncity
1990-04-01 00:00:00,606,VIC - oth
1990-04-01 00:00:00,270,VIC - oth - city
1990-04-01 00:00:00,336,VIC - oth - noncity
1990-04-01 00:00:00,5090,VIC - vfr
1990-04-01 00:00:00,2208,VIC - vfr - city
1990-04-01 00:00:00,2882,VIC - vfr - noncity
1990-04-01 00:00:00,8615,WA
1990-04-01 00:00:00,1791,WA - bus
1990-04-01 00:00:00,539,WA - bus - city
1990-04-01 00:00:00,1252,WA - bus - noncity
1990-04-01 00:00:00,3561,WA - hol
1990-04-01 00:00:00,1128,WA - hol - city
1990-04-01 00:00:00,2433,WA - hol - noncity
1990-04-01 00:00:00,1549,WA - oth
1990-04-01 00:00:00,410,WA - oth - city
1990-04-01 00:00:00,1139,WA - oth - noncity
1990-04-01 00:00:00,1714,WA - vfr
1990-04-01 00:00:00,999,WA - vfr - city
1990-04-01 00:00:00,715,WA - vfr - noncity
1990-05-01 00:00:00,10027,Bus
1990-05-01 00:00:00,46793,Hol
1990-05-01 00:00:00,30869,NSW
1990-05-01 00:00:00,3347,NSW - bus
1990-05-01 00:00:00,1196,NSW - bus - city
1990-05-01 00:00:00,2151,NSW - bus - noncity
1990-05-01 00:00:00,16152,NSW - hol
1990-05-01 00:00:00,1958,NSW - hol - city
1990-05-01 00:00:00,14194,NSW - hol - noncity
1990-05-01 00:00:00,984,NSW - oth
1990-05-01 00:00:00,426,NSW - oth - city
1990-05-01 00:00:00,558,NSW - oth - noncity
1990-05-01 00:00:00,10386,NSW - vfr
1990-05-01 00:00:00,3154,NSW - vfr - city
1990-05-01 00:00:00,7232,NSW - vfr - noncity
1990-05-01 00:00:00,936,NT
1990-05-01 00:00:00,383,NT - bus
1990-05-01 00:00:00,194,NT - bus - city
1990-05-01 00:00:00,189,NT - bus - noncity
1990-05-01 00:00:00,213,NT - hol
1990-05-01 00:00:00,62,NT - hol - city
1990-05-01 00:00:00,151,NT - hol - noncity
1990-05-01 00:00:00,62,NT - oth
1990-05-01 00:00:00,15,NT - oth - city
1990-05-01 00:00:00,47,NT - oth - noncity
1990-05-01 00:00:00,278,NT - vfr
1990-05-01 00:00:00,153,NT - vfr - city
1990-05-01 00:00:00,125,NT - vfr - noncity
1990-05-01 00:00:00,3126,Oth
1990-05-01 00:00:00,19449,QLD
1990-05-01 00:00:00,2751,QLD - bus
1990-05-01 00:00:00,1192,QLD - bus - city
1990-05-01 00:00:00,1559,QLD - bus - noncity
1990-05-01 00:00:00,10047,QLD - hol
1990-05-01 00:00:00,4930,QLD - hol - city
1990-05-01 00:00:00,5117,QLD - hol - noncity
1990-05-01 00:00:00,1015,QLD - oth
1990-05-01 00:00:00,458,QLD - oth - city
1990-05-01 00:00:00,557,QLD - oth - noncity
1990-05-01 00:00:00,5636,QLD - vfr
1990-05-01 00:00:00,2703,QLD - vfr - city
1990-05-01 00:00:00,2933,QLD - vfr - noncity
1990-05-01 00:00:00,5554,SA
1990-05-01 00:00:00,666,SA - bus
1990-05-01 00:00:00,386,SA - bus - city
1990-05-01 00:00:00,280,SA - bus - noncity
1990-05-01 00:00:00,3023,SA - hol
1990-05-01 00:00:00,873,SA - hol - city
1990-05-01 00:00:00,2150,SA - hol - noncity
1990-05-01 00:00:00,180,SA - oth
1990-05-01 00:00:00,147,SA - oth - city
1990-05-01 00:00:00,33,SA - oth - noncity
1990-05-01 00:00:00,1685,SA - vfr
1990-05-01 00:00:00,887,SA - vfr - city
1990-05-01 00:00:00,798,SA - vfr - noncity
1990-05-01 00:00:00,3369,TAS
1990-05-01 00:00:00,335,TAS - bus
1990-05-01 00:00:00,130,TAS - bus - city
1990-05-01 00:00:00,205,TAS - bus - noncity
1990-05-01 00:00:00,2113,TAS - hol
1990-05-01 00:00:00,523,TAS - hol - city
1990-05-01 00:00:00,1590,TAS - hol - noncity
1990-05-01 00:00:00,137,TAS - oth
1990-05-01 00:00:00,77,TAS - oth - city
1990-05-01 00:00:00,60,TAS - oth - noncity
1990-05-01 00:00:00,784,TAS - vfr
1990-05-01 00:00:00,347,TAS - vfr - city
1990-05-01 00:00:00,437,TAS - vfr - noncity
1990-05-01 00:00:00,86893,Total
1990-05-01 00:00:00,26947,VFR
1990-05-01 00:00:00,19190,VIC
1990-05-01 00:00:00,1522,VIC - bus
1990-05-01 00:00:00,950,VIC - bus - city
1990-05-01 00:00:00,572,VIC - bus - noncity
1990-05-01 00:00:00,10958,VIC - hol
1990-05-01 00:00:00,2517,VIC - hol - city
1990-05-01 00:00:00,8441,VIC - hol - noncity
1990-05-01 00:00:00,558,VIC - oth
1990-05-01 00:00:00,265,VIC - oth - city
1990-05-01 00:00:00,293,VIC - oth - noncity
1990-05-01 00:00:00,6152,VIC - vfr
1990-05-01 00:00:00,2988,VIC - vfr - city
1990-05-01 00:00:00,3164,VIC - vfr - noncity
1990-05-01 00:00:00,7526,WA
1990-05-01 00:00:00,1023,WA - bus
1990-05-01 00:00:00,582,WA - bus - city
1990-05-01 00:00:00,441,WA - bus - noncity
1990-05-01 00:00:00,4287,WA - hol
1990-05-01 00:00:00,1560,WA - hol - city
1990-05-01 00:00:00,2727,WA - hol - noncity
1990-05-01 00:00:00,190,WA - oth
1990-05-01 00:00:00,162,WA - oth - city
1990-05-01 00:00:00,28,WA - oth - noncity
1990-05-01 00:00:00,2026,WA - vfr
1990-05-01 00:00:00,1396,WA - vfr - city
1990-05-01 00:00:00,630,WA - vfr - noncity
1990-06-01 00:00:00,11875,Bus
1990-06-01 00:00:00,31442,Hol
1990-06-01 00:00:00,21995,NSW
1990-06-01 00:00:00,3668,NSW - bus
1990-06-01 00:00:00,1632,NSW - bus - city
1990-06-01 00:00:00,2036,NSW - bus - noncity
1990-06-01 00:00:00,9840,NSW - hol
1990-06-01 00:00:00,1372,NSW - hol - city
1990-06-01 00:00:00,8468,NSW - hol - noncity
1990-06-01 00:00:00,1374,NSW - oth
1990-06-01 00:00:00,456,NSW - oth - city
1990-06-01 00:00:00,918,NSW - oth - noncity
1990-06-01 00:00:00,7113,NSW - vfr
1990-06-01 00:00:00,2376,NSW - vfr - city
1990-06-01 00:00:00,4737,NSW - vfr - noncity
1990-06-01 00:00:00,1575,NT
1990-06-01 00:00:00,423,NT - bus
1990-06-01 00:00:00,137,NT - bus - city
1990-06-01 00:00:00,286,NT - bus - noncity
1990-06-01 00:00:00,790,NT - hol
1990-06-01 00:00:00,252,NT - hol - city
1990-06-01 00:00:00,538,NT - hol - noncity
1990-06-01 00:00:00,135,NT - oth
1990-06-01 00:00:00,72,NT - oth - city
1990-06-01 00:00:00,63,NT - oth - noncity
1990-06-01 00:00:00,227,NT - vfr
1990-06-01 00:00:00,139,NT - vfr - city
1990-06-01 00:00:00,88,NT - vfr - noncity
1990-06-01 00:00:00,4068,Oth
1990-06-01 00:00:00,17298,QLD
1990-06-01 00:00:00,3715,QLD - bus
1990-06-01 00:00:00,1759,QLD - bus - city
1990-06-01 00:00:00,1956,QLD - bus - noncity
1990-06-01 00:00:00,8088,QLD - hol
1990-06-01 00:00:00,3459,QLD - hol - city
1990-06-01 00:00:00,4629,QLD - hol - noncity
1990-06-01 00:00:00,919,QLD - oth
1990-06-01 00:00:00,364,QLD - oth - city
1990-06-01 00:00:00,555,QLD - oth - noncity
1990-06-01 00:00:00,4576,QLD - vfr
1990-06-01 00:00:00,1911,QLD - vfr - city
1990-06-01 00:00:00,2665,QLD - vfr - noncity
1990-06-01 00:00:00,4913,SA
1990-06-01 00:00:00,739,SA - bus
1990-06-01 00:00:00,432,SA - bus - city
1990-06-01 00:00:00,307,SA - bus - noncity
1990-06-01 00:00:00,2219,SA - hol
1990-06-01 00:00:00,481,SA - hol - city
1990-06-01 00:00:00,1738,SA - hol - noncity
1990-06-01 00:00:00,471,SA - oth
1990-06-01 00:00:00,342,SA - oth - city
1990-06-01 00:00:00,129,SA - oth - noncity
1990-06-01 00:00:00,1484,SA - vfr
1990-06-01 00:00:00,790,SA - vfr - city
1990-06-01 00:00:00,694,SA - vfr - noncity
1990-06-01 00:00:00,1836,TAS
1990-06-01 00:00:00,292,TAS - bus
1990-06-01 00:00:00,204,TAS - bus - city
1990-06-01 00:00:00,88,TAS - bus - noncity
1990-06-01 00:00:00,759,TAS - hol
1990-06-01 00:00:00,167,TAS - hol - city
1990-06-01 00:00:00,592,TAS - hol - noncity
1990-06-01 00:00:00,160,TAS - oth
1990-06-01 00:00:00,70,TAS - oth - city
1990-06-01 00:00:00,90,TAS - oth - noncity
1990-06-01 00:00:00,625,TAS - vfr
1990-06-01 00:00:00,250,TAS - vfr - city
1990-06-01 00:00:00,375,TAS - vfr - noncity
1990-06-01 00:00:00,66866,Total
1990-06-01 00:00:00,19481,VFR
1990-06-01 00:00:00,11990,VIC
1990-06-01 00:00:00,1878,VIC - bus
1990-06-01 00:00:00,1001,VIC - bus - city
1990-06-01 00:00:00,877,VIC - bus - noncity
1990-06-01 00:00:00,5841,VIC - hol
1990-06-01 00:00:00,1485,VIC - hol - city
1990-06-01 00:00:00,4356,VIC - hol - noncity
1990-06-01 00:00:00,723,VIC - oth
1990-06-01 00:00:00,417,VIC - oth - city
1990-06-01 00:00:00,306,VIC - oth - noncity
1990-06-01 00:00:00,3548,VIC - vfr
1990-06-01 00:00:00,1556,VIC - vfr - city
1990-06-01 00:00:00,1992,VIC - vfr - noncity
1990-06-01 00:00:00,7259,WA
1990-06-01 00:00:00,1160,WA - bus
1990-06-01 00:00:00,499,WA - bus - city
1990-06-01 00:00:00,661,WA - bus - noncity
1990-06-01 00:00:00,3905,WA - hol
1990-06-01 00:00:00,1909,WA - hol - city
1990-06-01 00:00:00,1996,WA - hol - noncity
1990-06-01 00:00:00,286,WA - oth
1990-06-01 00:00:00,125,WA - oth - city
1990-06-01 00:00:00,161,WA - oth - noncity
1990-06-01 00:00:00,1908,WA - vfr
1990-06-01 00:00:00,1001,WA - vfr - city
1990-06-01 00:00:00,907,WA - vfr - noncity
1990-07-01 00:00:00,11713,Bus
1990-07-01 00:00:00,34623,Hol
1990-07-01 00:00:00,22038,NSW
1990-07-01 00:00:00,4454,NSW - bus
1990-07-01 00:00:00,1564,NSW - bus - city
1990-07-01 00:00:00,2890,NSW - bus - noncity
1990-07-01 00:00:00,9265,NSW - hol
1990-07-01 00:00:00,1561,NSW - hol - city
1990-07-01 00:00:00,7704,NSW - hol - noncity
1990-07-01 00:00:00,1131,NSW - oth
1990-07-01 00:00:00,422,NSW - oth - city
1990-07-01 00:00:00,709,NSW - oth - noncity
1990-07-01 00:00:00,7188,NSW - vfr
1990-07-01 00:00:00,2323,NSW - vfr - city
