date,data,cols
2009-10-24 00:00:00,49.0,channel_1
2009-10-25 00:00:00,51.0,channel_1
2009-10-26 00:00:00,45.0,channel_1
2009-10-27 00:00:00,40.0,channel_1
2009-10-28 00:00:00,43.0,channel_1
2009-10-29 00:00:00,28.0,channel_1
2009-10-30 00:00:00,32.0,channel_1
2009-10-31 00:00:00,41.0,channel_1
2009-11-01 00:00:00,24.0,channel_1
2009-11-02 00:00:00,13.0,channel_1
2009-11-03 00:00:00,40.0,channel_1
2009-11-04 00:00:00,34.0,channel_1
2009-11-05 00:00:00,34.0,channel_1
2009-11-06 00:00:00,35.0,channel_1
2009-11-07 00:00:00,44.0,channel_1
2009-11-08 00:00:00,41.0,channel_1
2009-11-09 00:00:00,29.0,channel_1
2009-11-10 00:00:00,47.0,channel_1
2009-11-11 00:00:00,38.0,channel_1
2009-11-12 00:00:00,32.0,channel_1
2009-11-13 00:00:00,49.0,channel_1
2009-11-14 00:00:00,44.0,channel_1
2009-11-15 00:00:00,49.0,channel_1
2009-11-16 00:00:00,56.0,channel_1
2009-11-17 00:00:00,55.0,channel_1
2009-11-18 00:00:00,44.0,channel_1
2009-11-19 00:00:00,42.0,channel_1
2009-11-20 00:00:00,49.0,channel_1
2009-11-21 00:00:00,50.0,channel_1
2009-11-22 00:00:00,62.0,channel_1
2009-11-23 00:00:00,49.0,channel_1
2009-11-24 00:00:00,58.0,channel_1
2009-11-25 00:00:00,52.0,channel_1
2009-11-26 00:00:00,50.0,channel_1
2009-11-27 00:00:00,45.0,channel_1
2009-11-28 00:00:00,33.0,channel_1
2009-11-29 00:00:00,21.0,channel_1
2009-11-30 00:00:00,43.0,channel_1
2009-12-01 00:00:00,31.0,channel_1
2009-12-02 00:00:00,47.0,channel_1
2009-12-03 00:00:00,48.0,channel_1
2009-12-04 00:00:00,33.0,channel_1
2009-12-05 00:00:00,57.0,channel_1
2009-12-06 00:00:00,72.0,channel_1
2009-12-07 00:00:00,75.0,channel_1
2009-12-08 00:00:00,72.0,channel_1
2009-12-09 00:00:00,72.0,channel_1
2009-12-10 00:00:00,67.0,channel_1
2009-12-11 00:00:00,61.0,channel_1
2009-12-12 00:00:00,71.0,channel_1
2009-12-13 00:00:00,70.0,channel_1
2009-12-14 00:00:00,62.0,channel_1
2009-12-15 00:00:00,69.0,channel_1
2009-12-16 00:00:00,84.0,channel_1
2009-12-17 00:00:00,106.0,channel_1
2009-12-18 00:00:00,146.0,channel_1
2009-12-19 00:00:00,139.0,channel_1
2009-12-20 00:00:00,114.0,channel_1
2009-12-21 00:00:00,110.0,channel_1
2009-12-22 00:00:00,117.0,channel_1
2009-12-23 00:00:00,105.0,channel_1
2009-12-24 00:00:00,99.0,channel_1
2009-12-25 00:00:00,100.0,channel_1
2009-12-26 00:00:00,111.0,channel_1
2009-12-27 00:00:00,102.0,channel_1
2009-12-28 00:00:00,79.0,channel_1
2009-12-29 00:00:00,121.0,channel_1
2009-12-30 00:00:00,95.0,channel_1
2009-12-31 00:00:00,98.0,channel_1
2010-01-01 00:00:00,90.0,channel_1
2010-01-02 00:00:00,92.0,channel_1
2010-01-03 00:00:00,135.0,channel_1
2010-01-04 00:00:00,130.0,channel_1
2010-01-05 00:00:00,135.0,channel_1
2010-01-06 00:00:00,108.0,channel_1
2010-01-07 00:00:00,96.0,channel_1
2010-01-08 00:00:00,94.0,channel_1
2010-01-09 00:00:00,91.0,channel_1
2010-01-10 00:00:00,133.0,channel_1
2010-01-11 00:00:00,103.0,channel_1
2010-01-12 00:00:00,118.0,channel_1
2010-01-13 00:00:00,99.0,channel_1
2010-01-14 00:00:00,88.0,channel_1
2010-01-15 00:00:00,92.0,channel_1
2010-01-16 00:00:00,87.0,channel_1
2010-01-17 00:00:00,95.0,channel_1
2010-01-18 00:00:00,98.0,channel_1
2010-01-19 00:00:00,93.0,channel_1
2010-01-20 00:00:00,133.0,channel_1
2010-01-21 00:00:00,123.0,channel_1
2010-01-22 00:00:00,90.0,channel_1
2010-01-23 00:00:00,113.0,channel_1
2010-01-24 00:00:00,91.0,channel_1
2010-01-25 00:00:00,158.0,channel_1
2010-01-26 00:00:00,138.0,channel_1
2010-01-27 00:00:00,118.0,channel_1
2010-01-28 00:00:00,129.0,channel_1
2010-01-29 00:00:00,145.0,channel_1
2010-01-30 00:00:00,156.0,channel_1
2010-01-31 00:00:00,147.0,channel_1
2010-02-01 00:00:00,169.0,channel_1
2010-02-02 00:00:00,121.0,channel_1
2010-02-03 00:00:00,211.0,channel_1
2010-02-04 00:00:00,169.0,channel_1
2010-02-05 00:00:00,173.0,channel_1
2010-02-06 00:00:00,147.0,channel_1
2010-02-07 00:00:00,189.0,channel_1
2010-02-08 00:00:00,158.0,channel_1
2010-02-09 00:00:00,159.0,channel_1
2010-02-10 00:00:00,122.0,channel_1
2010-02-11 00:00:00,128.0,channel_1
2010-02-12 00:00:00,145.0,channel_1
2010-02-13 00:00:00,195.0,channel_1
2010-02-14 00:00:00,160.0,channel_1
2010-02-15 00:00:00,130.0,channel_1
2010-02-16 00:00:00,155.0,channel_1
2010-02-17 00:00:00,177.0,channel_1
2010-02-18 00:00:00,149.0,channel_1
2010-02-19 00:00:00,143.0,channel_1
2010-02-20 00:00:00,164.0,channel_1
2010-02-21 00:00:00,157.0,channel_1
2010-02-22 00:00:00,182.0,channel_1
2010-02-23 00:00:00,188.0,channel_1
2010-02-24 00:00:00,116.0,channel_1
2010-02-25 00:00:00,103.0,channel_1
2010-02-26 00:00:00,120.0,channel_1
2010-02-27 00:00:00,131.0,channel_1
2010-02-28 00:00:00,115.0,channel_1
2010-03-01 00:00:00,144.0,channel_1
2010-03-02 00:00:00,140.0,channel_1
2010-03-03 00:00:00,107.0,channel_1
2010-03-04 00:00:00,125.0,channel_1
2010-03-05 00:00:00,114.0,channel_1
2010-03-06 00:00:00,126.0,channel_1
2010-03-07 00:00:00,133.0,channel_1
2010-03-08 00:00:00,86.0,channel_1
2010-03-09 00:00:00,100.0,channel_1
2010-03-10 00:00:00,117.0,channel_1
2010-03-11 00:00:00,93.0,channel_1
2010-03-12 00:00:00,83.0,channel_1
2010-03-13 00:00:00,117.0,channel_1
2010-03-14 00:00:00,91.0,channel_1
2010-03-15 00:00:00,98.0,channel_1
2010-03-16 00:00:00,95.0,channel_1
2010-03-17 00:00:00,101.0,channel_1
2010-03-18 00:00:00,106.0,channel_1
2010-03-19 00:00:00,104.0,channel_1
2010-03-20 00:00:00,155.0,channel_1
2010-03-21 00:00:00,136.0,channel_1
2010-03-22 00:00:00,127.0,channel_1
2010-03-23 00:00:00,148.0,channel_1
2010-03-24 00:00:00,119.0,channel_1
2010-03-25 00:00:00,139.0,channel_1
2010-03-26 00:00:00,146.0,channel_1
2010-03-27 00:00:00,135.0,channel_1
2010-03-28 00:00:00,140.0,channel_1
2010-03-29 00:00:00,133.0,channel_1
2010-03-30 00:00:00,154.0,channel_1
2010-03-31 00:00:00,149.0,channel_1
2010-04-01 00:00:00,119.0,channel_1
2010-04-02 00:00:00,109.0,channel_1
2010-04-03 00:00:00,111.0,channel_1
2010-04-04 00:00:00,132.0,channel_1
2010-04-05 00:00:00,127.0,channel_1
2010-04-06 00:00:00,121.0,channel_1
2010-04-07 00:00:00,137.0,channel_1
2010-04-08 00:00:00,146.0,channel_1
2010-04-09 00:00:00,199.0,channel_1
2010-04-10 00:00:00,246.0,channel_1
2010-04-11 00:00:00,233.0,channel_1
2010-04-12 00:00:00,200.0,channel_1
2010-04-13 00:00:00,169.0,channel_1
2010-04-14 00:00:00,169.0,channel_1
2010-04-15 00:00:00,235.0,channel_1
2010-04-16 00:00:00,169.0,channel_1
2010-04-17 00:00:00,188.0,channel_1
2010-04-18 00:00:00,3288.0,channel_1
2010-04-19 00:00:00,213.0,channel_1
2010-04-20 00:00:00,181.0,channel_1
2010-04-21 00:00:00,194.0,channel_1
2010-04-22 00:00:00,145.0,channel_1
2010-04-23 00:00:00,162.0,channel_1
2010-04-24 00:00:00,150.0,channel_1
2010-04-25 00:00:00,144.0,channel_1
2010-04-26 00:00:00,170.0,channel_1
2010-04-27 00:00:00,172.0,channel_1
2010-04-28 00:00:00,168.0,channel_1
2010-04-29 00:00:00,128.0,channel_1
2010-04-30 00:00:00,127.0,channel_1
2010-05-01 00:00:00,134.0,channel_1
2010-05-02 00:00:00,126.0,channel_1
2010-05-03 00:00:00,140.0,channel_1
2010-05-04 00:00:00,133.0,channel_1
2010-05-05 00:00:00,133.0,channel_1
2010-05-06 00:00:00,143.0,channel_1
2010-05-07 00:00:00,126.0,channel_1
2010-05-08 00:00:00,155.0,channel_1
2010-05-09 00:00:00,159.0,channel_1
2010-05-10 00:00:00,129.0,channel_1
2010-05-11 00:00:00,109.0,channel_1
2010-05-12 00:00:00,120.0,channel_1
2010-05-13 00:00:00,124.0,channel_1
2010-05-14 00:00:00,132.0,channel_1
2010-05-15 00:00:00,93.0,channel_1
2010-05-16 00:00:00,103.0,channel_1
2010-05-17 00:00:00,148.0,channel_1
2010-05-18 00:00:00,189.0,channel_1
2010-05-19 00:00:00,189.0,channel_1
2010-05-20 00:00:00,194.0,channel_1
2010-05-21 00:00:00,187.0,channel_1
2010-05-22 00:00:00,195.0,channel_1
2010-05-23 00:00:00,283.0,channel_1
2010-05-24 00:00:00,207.0,channel_1
2010-05-25 00:00:00,215.0,channel_1
2010-05-26 00:00:00,234.0,channel_1
2010-05-27 00:00:00,206.0,channel_1
2010-05-28 00:00:00,247.0,channel_1
2010-05-29 00:00:00,208.0,channel_1
2010-05-30 00:00:00,176.0,channel_1
2010-05-31 00:00:00,178.0,channel_1
2010-06-01 00:00:00,165.0,channel_1
2010-06-02 00:00:00,172.0,channel_1
2010-06-03 00:00:00,193.0,channel_1
2010-06-04 00:00:00,157.0,channel_1
2010-06-05 00:00:00,164.0,channel_1
2010-06-06 00:00:00,173.0,channel_1
2010-06-07 00:00:00,179.0,channel_1
2010-06-08 00:00:00,198.0,channel_1
2010-06-09 00:00:00,198.0,channel_1
2010-06-10 00:00:00,196.0,channel_1
2010-06-11 00:00:00,236.0,channel_1
2010-06-12 00:00:00,189.0,channel_1
2010-06-13 00:00:00,218.0,channel_1
2010-06-14 00:00:00,226.0,channel_1
2010-06-15 00:00:00,234.0,channel_1
2010-06-16 00:00:00,171.0,channel_1
2010-06-17 00:00:00,184.0,channel_1
2010-06-18 00:00:00,170.0,channel_1
2010-06-19 00:00:00,197.0,channel_1
2010-06-20 00:00:00,197.0,channel_1
2010-06-21 00:00:00,240.0,channel_1
2010-06-22 00:00:00,217.0,channel_1
2010-06-23 00:00:00,223.0,channel_1
2010-06-24 00:00:00,203.0,channel_1
2010-06-25 00:00:00,161.0,channel_1
2010-06-26 00:00:00,169.0,channel_1
2010-06-27 00:00:00,187.0,channel_1
2010-06-28 00:00:00,164.0,channel_1
2010-06-29 00:00:00,216.0,channel_1
2010-06-30 00:00:00,234.0,channel_1
2010-07-01 00:00:00,243.0,channel_1
2010-07-02 00:00:00,198.0,channel_1
2010-07-03 00:00:00,234.0,channel_1
2010-07-04 00:00:00,180.0,channel_1
2010-07-05 00:00:00,200.0,channel_1
2010-07-06 00:00:00,168.0,channel_1
2010-07-07 00:00:00,186.0,channel_1
2010-07-08 00:00:00,189.0,channel_1
2010-07-09 00:00:00,216.0,channel_1
2010-07-10 00:00:00,189.0,channel_1
2010-07-11 00:00:00,364.0,channel_1
2010-07-12 00:00:00,2570.0,channel_1
2010-07-13 00:00:00,1425.0,channel_1
2010-07-14 00:00:00,6080.0,channel_1
2010-07-15 00:00:00,1209.0,channel_1
2010-07-16 00:00:00,1101.0,channel_1
2010-07-17 00:00:00,390.0,channel_1
2010-07-18 00:00:00,424.0,channel_1
2010-07-19 00:00:00,553.0,channel_1
2010-07-20 00:00:00,632.0,channel_1
2010-07-21 00:00:00,440.0,channel_1
2010-07-22 00:00:00,412.0,channel_1
2010-07-23 00:00:00,405.0,channel_1
2010-07-24 00:00:00,645.0,channel_1
2010-07-25 00:00:00,1793.0,channel_1
2010-07-26 00:00:00,408.0,channel_1
2010-07-27 00:00:00,419.0,channel_1
2010-07-28 00:00:00,343.0,channel_1
2010-07-29 00:00:00,367.0,channel_1
2010-07-30 00:00:00,293.0,channel_1
2010-07-31 00:00:00,263.0,channel_1
2010-08-01 00:00:00,331.0,channel_1
2010-08-02 00:00:00,335.0,channel_1
2010-08-03 00:00:00,596.0,channel_1
2010-08-04 00:00:00,465.0,channel_1
2010-08-05 00:00:00,544.0,channel_1
2010-08-06 00:00:00,369.0,channel_1
2010-08-07 00:00:00,245.0,channel_1
2010-08-08 00:00:00,387.0,channel_1
2010-08-09 00:00:00,442.0,channel_1
2010-08-10 00:00:00,299.0,channel_1
2010-08-11 00:00:00,362.0,channel_1
2010-08-12 00:00:00,353.0,channel_1
2010-08-13 00:00:00,529.0,channel_1
2010-08-14 00:00:00,355.0,channel_1
2010-08-15 00:00:00,226.0,channel_1
2010-08-16 00:00:00,449.0,channel_1
2010-08-17 00:00:00,320.0,channel_1
2010-08-18 00:00:00,387.0,channel_1
2010-08-19 00:00:00,301.0,channel_1
2010-08-20 00:00:00,385.0,channel_1
2010-08-21 00:00:00,332.0,channel_1
2010-08-22 00:00:00,324.0,channel_1
2010-08-23 00:00:00,352.0,channel_1
2010-08-24 00:00:00,336.0,channel_1
2010-08-25 00:00:00,338.0,channel_1
2010-08-26 00:00:00,314.0,channel_1
2010-08-27 00:00:00,253.0,channel_1
2010-08-28 00:00:00,311.0,channel_1
2010-08-29 00:00:00,241.0,channel_1
2010-08-30 00:00:00,316.0,channel_1
2010-08-31 00:00:00,387.0,channel_1
2010-09-01 00:00:00,365.0,channel_1
2010-09-02 00:00:00,259.0,channel_1
2010-09-03 00:00:00,315.0,channel_1
2010-09-04 00:00:00,242.0,channel_1
2010-09-05 00:00:00,296.0,channel_1
2010-09-06 00:00:00,260.0,channel_1
2010-09-07 00:00:00,245.0,channel_1
2010-09-08 00:00:00,306.0,channel_1
2010-09-09 00:00:00,313.0,channel_1
2010-09-10 00:00:00,312.0,channel_1
2010-09-11 00:00:00,280.0,channel_1
2010-09-12 00:00:00,373.0,channel_1
2010-09-13 00:00:00,457.0,channel_1
2010-09-14 00:00:00,388.0,channel_1
2010-09-15 00:00:00,430.0,channel_1
2010-09-16 00:00:00,363.0,channel_1
2010-09-17 00:00:00,319.0,channel_1
2010-09-18 00:00:00,338.0,channel_1
2010-09-19 00:00:00,311.0,channel_1
2010-09-20 00:00:00,458.0,channel_1
2010-09-21 00:00:00,899.0,channel_1
2010-09-22 00:00:00,782.0,channel_1
2010-09-23 00:00:00,663.0,channel_1
2010-09-24 00:00:00,530.0,channel_1
2010-09-25 00:00:00,563.0,channel_1
2010-09-26 00:00:00,387.0,channel_1
2010-09-27 00:00:00,649.0,channel_1
2010-09-28 00:00:00,429.0,channel_1
2010-09-29 00:00:00,912.0,channel_1
2010-09-30 00:00:00,380.0,channel_1
2010-10-01 00:00:00,613.0,channel_1
2010-10-02 00:00:00,561.0,channel_1
2010-10-03 00:00:00,455.0,channel_1
2010-10-04 00:00:00,456.0,channel_1
2010-10-05 00:00:00,454.0,channel_1
